Trial_num,image_name,image_path,pair_type,layers,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,image_8.started,image_8.stopped,selected_semantic.response,selected_semantic.rt,selected_semantic.started,selected_semantic.stopped,Instruction.started,Instruction.stopped,Trial_number.started,Trial_number.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Trial # 62,layer9-17_T5_to_T6.jpg,layer9-17/layer9-17_T5_to_T6.jpg,TT,layer9-17,0,61,61,61,,,,,,,,,485.3218764400008,None,2.0,8.400654010001745,485.3218764400008,None,485.3218764400008,None,485.3218764400008,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 63,layer9-17_T4_to_T9.jpg,layer9-17/layer9-17_T4_to_T9.jpg,TT,layer9-17,0,62,62,62,,,,,,,,,493.97636562799744,None,2.0,1.9467858680000063,493.97636562799744,None,493.97636562799744,None,493.97636562799744,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 64,layer0-5_O11_to_T1.jpg,layer0-5/layer0-5_O11_to_T1.jpg,OT,layer0-5,0,63,63,63,,,,,,,,,496.12582382199616,None,1.0,3.2146716300048865,496.12582382199616,None,496.12582382199616,None,496.12582382199616,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 65,layer6-8_T5_to_T9.jpg,layer6-8/layer6-8_T5_to_T9.jpg,TT,layer6-8,0,64,64,64,,,,,,,,,499.69334379799693,None,4.0,4.326666355998896,499.69334379799693,None,499.69334379799693,None,499.69334379799693,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 66,layer0-5_T4_to_T7.jpg,layer0-5/layer0-5_T4_to_T7.jpg,TT,layer0-5,0,65,65,65,,,,,,,,,504.2793801469961,None,1.0,2.401730301004136,504.2793801469961,None,504.2793801469961,None,504.2793801469961,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 67,layer0-5_O2_to_O6.jpg,layer0-5/layer0-5_O2_to_O6.jpg,OO,layer0-5,0,66,66,66,,,,,,,,,506.96175419199426,None,1.0,2.7069152550029685,506.96175419199426,None,506.96175419199426,None,506.96175419199426,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 68,layer9-17_O12_to_T3.jpg,layer9-17/layer9-17_O12_to_T3.jpg,OT,layer9-17,0,67,67,67,,,,,,,,,509.9464990599954,None,2.0,1.7053383910024422,509.9464990599954,None,509.9464990599954,None,509.9464990599954,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 69,layer9-17_O7_to_O9.jpg,layer9-17/layer9-17_O7_to_O9.jpg,OO,layer9-17,0,68,68,68,,,,,,,,,511.81403158799367,None,4.0,11.715608938000514,511.81403158799367,None,511.81403158799367,None,511.81403158799367,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 70,layer9-17_T1_to_T8.jpg,layer9-17/layer9-17_T1_to_T8.jpg,TT,layer9-17,0,69,69,69,,,,,,,,,523.7852536089995,None,4.0,1.829934768997191,523.7852536089995,None,523.7852536089995,None,523.7852536089995,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
Trial # 71,layer0-5_O3_to_T8.jpg,layer0-5/layer0-5_O3_to_T8.jpg,OT,layer0-5,0,70,70,70,,,,,,,,,525.9513435349945,None,1.0,5.4982190419978,525.9513435349945,None,525.9513435349945,None,525.9513435349945,None,noahdeetz,001,2022_Jun_23_1319,Semantic-hierachy,2021.1.2,60.176234527180846,
