Trial_num,image_name,image_path,pair_type,layers,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,image_8.started,image_8.stopped,selected_semantic.response,selected_semantic.rt,selected_semantic.started,selected_semantic.stopped,Instruction.started,Instruction.stopped,Trial_number.started,Trial_number.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Trial # 1,layer0-5_O2_to_T1.jpg,layer0-5/layer0-5_O2_to_T1.jpg,OT,layer0-5,0,0,0,0,,,,,,,,,12.812804260989651,None,1.0,5.156755405943841,12.812804260989651,None,12.812804260989651,None,12.812804260989651,None,lcx,001,2022_Apr_07_1150,Semantic-hierachy,2021.1.2,59.8348842750952,
Trial # 2,layer0-5_O11_to_T7.jpg,layer0-5/layer0-5_O11_to_T7.jpg,OT,layer0-5,0,1,1,1,,,,,,,,,18.7962766001001,None,1.0,1.3312115229200572,18.7962766001001,None,18.7962766001001,None,18.7962766001001,None,lcx,001,2022_Apr_07_1150,Semantic-hierachy,2021.1.2,59.8348842750952,
Trial # 3,layer6-8_O3_to_O5.jpg,layer6-8/layer6-8_O3_to_O5.jpg,OO,layer6-8,0,2,2,2,,,,,,,,,20.51468263892457,None,3.0,5.467922976939008,20.51468263892457,None,20.51468263892457,None,20.51468263892457,None,lcx,001,2022_Apr_07_1150,Semantic-hierachy,2021.1.2,59.8348842750952,
Trial # 4,layer6-8_O11_to_O4.jpg,layer6-8/layer6-8_O11_to_O4.jpg,OO,layer6-8,0,3,3,3,,,,,,,,,28.332960409112275,None,3.0,3.594262098893523,28.332960409112275,None,28.332960409112275,None,28.332960409112275,None,lcx,001,2022_Apr_07_1150,Semantic-hierachy,2021.1.2,59.8348842750952,
Trial # 5,layer6-8_O8_to_T8.jpg,layer6-8/layer6-8_O8_to_T8.jpg,OT,layer6-8,0,4,4,4,,,,,,,,,32.20156520605087,None,3.0,1.64113783207722,32.20156520605087,None,32.20156520605087,None,32.20156520605087,None,lcx,001,2022_Apr_07_1150,Semantic-hierachy,2021.1.2,59.8348842750952,
Trial # 6,layer0-5_O11_to_O8.jpg,layer0-5/layer0-5_O11_to_O8.jpg,OO,layer0-5,0,5,5,5,,,,,,,,,34.53386109392159,None,1.0,1.788710376014933,34.53386109392159,None,34.53386109392159,None,34.53386109392159,None,lcx,001,2022_Apr_07_1150,Semantic-hierachy,2021.1.2,59.8348842750952,
Trial # 7,layer0-5_T10_to_T11.jpg,layer0-5/layer0-5_T10_to_T11.jpg,TT,layer0-5,0,6,6,6,,,,,,,,,36.63608034513891,None,1.0,1.908754691015929,36.63608034513891,None,36.63608034513891,None,36.63608034513891,None,lcx,001,2022_Apr_07_1150,Semantic-hierachy,2021.1.2,59.8348842750952,
Trial # 8,layer9-17_O6_to_O9.jpg,layer9-17/layer9-17_O6_to_O9.jpg,OO,layer9-17,0,7,7,7,,,,,,,,,38.85224251705222,None,2.0,1.6756340789142996,38.85224251705222,None,38.85224251705222,None,38.85224251705222,None,lcx,001,2022_Apr_07_1150,Semantic-hierachy,2021.1.2,59.8348842750952,
Trial # 9,layer6-8_O12_to_O9.jpg,layer6-8/layer6-8_O12_to_O9.jpg,OO,layer6-8,0,8,8,8,,,,,,,,,40.85428346507251,None,3.0,2.6798541080206633,40.85428346507251,None,40.85428346507251,None,40.85428346507251,None,lcx,001,2022_Apr_07_1150,Semantic-hierachy,2021.1.2,59.8348842750952,
Trial # 10,layer0-5_O10_to_T2.jpg,layer0-5/layer0-5_O10_to_T2.jpg,OT,layer0-5,0,9,9,9,,,,,,,,,43.92070070607588,None,1.0,3.1464738890063018,43.92070070607588,None,43.92070070607588,None,43.92070070607588,None,lcx,001,2022_Apr_07_1150,Semantic-hierachy,2021.1.2,59.8348842750952,
